0;0.0;Bool_inj
1;0.0;Bool_inj
2;0.0;Bool_inj
3;0.0;Bool_inj
4;0.0;Bool_inj
5;0.0;Bool_inj
6;0.0;Bool_inj
7;0.0;Bool_inj
8;0.0;Bool_inj
9;0.0;Bool_inj
10;0.0;Bool_inj
11;0.0;Bool_inj
12;0.0;Bool_inj
13;0.0;Bool_inj
14;0.0;Bool_inj
15;0.0;Bool_inj
16;0.0;Bool_inj
17;0.0;Bool_inj
18;0.0;Bool_inj
19;0.0;Bool_inj
20;0.0;Bool_inj
21;0.0;Bool_inj
22;0.0;Bool_inj
23;0.0;Bool_inj
24;0.0;Bool_inj
25;0.0;Bool_inj
26;0.0;Bool_inj
27;0.0;Bool_inj
28;0.0;Bool_inj
29;0.0;Bool_inj
30;0.0;Bool_inj
31;1.0;Bool_inj
32;-0.0;Bool_inj
33;1.0;Bool_inj
34;1.0;Bool_inj
35;-0.0;Bool_inj
36;1.0;Bool_inj
37;1.0;Bool_inj
38;1.0;Bool_inj
39;1.0;Bool_inj
40;1.0;Bool_inj
41;1.0;Bool_inj
42;1.0;Bool_inj
43;1.0;Bool_inj
44;1.0;Bool_inj
45;1.0;Bool_inj
46;0.9999999999999999;Bool_inj
47;1.0;Bool_inj
48;1.0;Bool_inj
49;1.0;Bool_inj
50;-0.0;Bool_inj
51;1.0;Bool_inj
52;1.0;Bool_inj
53;1.0;Bool_inj
54;-0.0;Bool_inj
55;1.0;Bool_inj
56;1.0;Bool_inj
57;-0.0;Bool_inj
58;-0.0;Bool_inj
59;-0.0;Bool_inj
60;-0.0;Bool_inj
61;-0.0;Bool_inj
62;1.0;Bool_inj
63;-0.0;Bool_inj
64;1.0;Bool_inj
65;0.0;Bool_inj
66;0.0;Bool_inj
67;0.0;Bool_inj
68;-0.0;Bool_inj
69;0.0;Bool_inj
70;0.0;Bool_inj
71;0.0;Bool_inj
72;0.0;Bool_inj
73;0.0;Bool_inj
74;0.0;Bool_inj
75;0.0;Bool_inj
76;0.0;Bool_inj
77;0.0;Bool_inj
78;0.0;Bool_inj
79;0.0;Bool_inj
80;0.0;Bool_inj
81;0.0;Bool_inj
82;0.0;Bool_inj
83;0.0;Bool_inj
84;0.0;Bool_inj
85;0.0;Bool_inj
86;0.0;Bool_inj
87;0.0;Bool_inj
88;0.0;Bool_inj
89;0.0;Bool_inj
90;0.0;Bool_inj
91;0.0;Bool_inj
92;0.0;Bool_inj
93;0.0;Bool_inj
94;0.0;Bool_inj
95;0.0;Bool_inj
0;1.0;Bool_cons
1;1.0;Bool_cons
2;1.0;Bool_cons
3;1.0;Bool_cons
4;1.0;Bool_cons
5;1.0;Bool_cons
6;1.0;Bool_cons
7;1.0;Bool_cons
8;1.0;Bool_cons
9;1.0;Bool_cons
10;1.0;Bool_cons
11;1.0;Bool_cons
12;1.0;Bool_cons
13;1.0;Bool_cons
14;1.0;Bool_cons
15;1.0;Bool_cons
16;1.0;Bool_cons
17;1.0;Bool_cons
18;1.0;Bool_cons
19;1.0;Bool_cons
20;1.0;Bool_cons
21;1.0;Bool_cons
22;1.0;Bool_cons
23;1.0;Bool_cons
24;1.0;Bool_cons
25;1.0;Bool_cons
26;1.0;Bool_cons
27;1.0;Bool_cons
28;1.0;Bool_cons
29;1.0;Bool_cons
30;1.0;Bool_cons
31;0.0;Bool_cons
32;1.0;Bool_cons
33;0.0;Bool_cons
34;0.0;Bool_cons
35;1.0;Bool_cons
36;0.0;Bool_cons
37;0.0;Bool_cons
38;0.0;Bool_cons
39;0.0;Bool_cons
40;0.0;Bool_cons
41;0.0;Bool_cons
42;0.0;Bool_cons
43;0.0;Bool_cons
44;0.0;Bool_cons
45;0.0;Bool_cons
46;1.1102230246251565e-16;Bool_cons
47;0.0;Bool_cons
48;0.0;Bool_cons
49;0.0;Bool_cons
50;1.0;Bool_cons
51;0.0;Bool_cons
52;0.0;Bool_cons
53;0.0;Bool_cons
54;1.0;Bool_cons
55;0.0;Bool_cons
56;0.0;Bool_cons
57;1.0;Bool_cons
58;1.0;Bool_cons
59;1.0;Bool_cons
60;1.0;Bool_cons
61;1.0;Bool_cons
62;0.0;Bool_cons
63;1.0;Bool_cons
64;0.0;Bool_cons
65;1.0;Bool_cons
66;1.0;Bool_cons
67;1.0;Bool_cons
68;1.0;Bool_cons
69;1.0;Bool_cons
70;1.0;Bool_cons
71;1.0;Bool_cons
72;1.0;Bool_cons
73;1.0;Bool_cons
74;1.0;Bool_cons
75;1.0;Bool_cons
76;1.0;Bool_cons
77;1.0;Bool_cons
78;1.0;Bool_cons
79;1.0;Bool_cons
80;1.0;Bool_cons
81;1.0;Bool_cons
82;1.0;Bool_cons
83;1.0;Bool_cons
84;1.0;Bool_cons
85;1.0;Bool_cons
86;1.0;Bool_cons
87;1.0;Bool_cons
88;1.0;Bool_cons
89;1.0;Bool_cons
90;1.0;Bool_cons
91;1.0;Bool_cons
92;1.0;Bool_cons
93;1.0;Bool_cons
94;1.0;Bool_cons
95;1.0;Bool_cons
0;1.0;Bool_char
1;1.0;Bool_char
2;1.0;Bool_char
3;1.0;Bool_char
4;1.0;Bool_char
5;1.0;Bool_char
6;1.0;Bool_char
7;1.0;Bool_char
8;1.0;Bool_char
9;1.0;Bool_char
10;1.0;Bool_char
11;1.0;Bool_char
12;1.0;Bool_char
13;1.0;Bool_char
14;1.0;Bool_char
15;1.0;Bool_char
16;1.0;Bool_char
17;1.0;Bool_char
18;1.0;Bool_char
19;1.0;Bool_char
20;1.0;Bool_char
21;1.0;Bool_char
22;1.0;Bool_char
23;1.0;Bool_char
24;1.0;Bool_char
25;1.0;Bool_char
26;1.0;Bool_char
27;1.0;Bool_char
28;1.0;Bool_char
29;0.0;Bool_char
30;0.0;Bool_char
31;1.0;Bool_char
32;0.0;Bool_char
33;1.0;Bool_char
34;1.0;Bool_char
35;1.1102230246251565e-16;Bool_char
36;1.0;Bool_char
37;1.0;Bool_char
38;1.0;Bool_char
39;1.0;Bool_char
40;1.0;Bool_char
41;1.0;Bool_char
42;1.0;Bool_char
43;1.0;Bool_char
44;1.0;Bool_char
45;1.0;Bool_char
46;1.0;Bool_char
47;1.0;Bool_char
48;1.0;Bool_char
49;1.0;Bool_char
