,164,E_PV,Price_flat,Price_DT,Export_price,Price_flat_mod,Price_DT_mod
41,0.29978299999999997,0.023263,0.073,0.055999999999999994,0.03021,0.0511,0.0392
42,0.285082,0.088172,0.073,0.055999999999999994,0.03021,0.0511,0.0392
43,0.278918,0.088064,0.073,0.055999999999999994,0.03021,0.0511,0.0392
44,0.26561799999999997,0.101621,0.073,0.055999999999999994,0.029789999999999997,0.0511,0.0392
45,0.332233,0.10154500000000001,0.073,0.055999999999999994,0.029789999999999997,0.0511,0.0392
46,0.339018,0.09893400000000001,0.073,0.055999999999999994,0.029789999999999997,0.0511,0.0392
47,0.38351799999999997,0.09890499999999999,0.073,0.055999999999999994,0.029789999999999997,0.0511,0.0392
48,0.336333,0.129064,0.073,0.055999999999999994,0.026430000000000002,0.0511,0.0392
49,0.302668,0.129079,0.073,0.055999999999999994,0.026430000000000002,0.0511,0.0392
50,0.2947,0.11391300000000001,0.073,0.055999999999999994,0.026430000000000002,0.0511,0.0392
51,0.31301799999999996,0.113977,0.073,0.055999999999999994,0.026430000000000002,0.0511,0.0392
52,0.34845,0.130557,0.073,0.055999999999999994,0.02559,0.0511,0.0392
53,0.3986,0.130717,0.073,0.055999999999999994,0.02559,0.0511,0.0392
54,0.343833,0.11946400000000001,0.073,0.055999999999999994,0.02559,0.0511,0.0392
55,0.32456799999999997,0.119699,0.073,0.055999999999999994,0.02559,0.0511,0.0392
56,0.390318,0.10340899999999999,0.073,0.055999999999999994,0.02516,0.0511,0.0392
57,0.353618,0.10371500000000002,0.073,0.055999999999999994,0.02516,0.0511,0.0392
58,0.428918,0.209096,0.073,0.055999999999999994,0.02516,0.0511,0.0392
59,0.49095,0.210893,0.073,0.055999999999999994,0.02516,0.0511,0.0392
60,0.371818,0.129349,0.073,0.055999999999999994,0.02486,0.0511,0.0392
61,0.4225,0.130846,0.073,0.055999999999999994,0.02486,0.0511,0.0392
62,0.41416800000000004,0.108188,0.073,0.055999999999999994,0.02486,0.0511,0.0392
63,0.409383,0.110751,0.073,0.055999999999999994,0.02486,0.0511,0.0392
64,1.643168,0.100344,0.073,0.055999999999999994,0.02529,0.0511,0.0392
65,1.531018,0.125307,0.073,0.055999999999999994,0.02529,0.0511,0.0392
66,0.7733180000000001,0.08340299999999999,0.073,0.055999999999999994,0.02529,0.0511,0.0392
67,0.408668,0.293086,0.073,0.055999999999999994,0.02529,0.0511,0.0392
68,0.35100000000000003,0.019687,0.073,0.055999999999999994,0.04406,0.0511,0.0392
69,0.327683,0.019687,0.073,0.055999999999999994,0.04406,0.0511,0.0392
70,0.358218,0.000648,0.073,0.055999999999999994,0.04406,0.0511,0.0392
71,0.44221800000000006,0.000648,0.073,0.055999999999999994,0.04406,0.0511,0.0392
72,0.452718,0.0,0.073,0.055999999999999994,0.04881,0.0511,0.0392
73,0.353418,0.0,0.073,0.055999999999999994,0.04881,0.0511,0.0392
74,0.35445,0.0,0.073,0.055999999999999994,0.04881,0.0511,0.0392
75,0.603483,0.0,0.073,0.055999999999999994,0.04881,0.0511,0.0392
76,1.4862,0.0,0.073,0.055999999999999994,0.03462,0.0511,0.0392
77,1.5486,0.0,0.073,0.055999999999999994,0.03462,0.0511,0.0392
78,1.39595,0.0,0.073,0.055999999999999994,0.03462,0.0511,0.0392
79,0.671118,0.0,0.073,0.055999999999999994,0.03462,0.0511,0.0392
80,0.501,0.0,0.073,0.055999999999999994,0.031389999999999994,0.0511,0.0392
81,0.4867,0.0,0.073,0.055999999999999994,0.031389999999999994,0.0511,0.0392
82,0.4968,0.0,0.073,0.055999999999999994,0.031389999999999994,0.0511,0.0392
83,0.4622,0.0,0.073,0.055999999999999994,0.031389999999999994,0.0511,0.0392
84,0.4532,0.0,0.073,0.055999999999999994,0.0278,0.0511,0.0392
85,0.4774,0.0,0.073,0.055999999999999994,0.0278,0.0511,0.0392
86,0.49315,0.0,0.073,0.055999999999999994,0.0278,0.0511,0.0392
87,0.5403,0.0,0.073,0.055999999999999994,0.0278,0.0511,0.0392
88,0.533983,0.0,0.073,0.055999999999999994,0.02553,0.0511,0.0392
89,0.51445,0.0,0.073,0.055999999999999994,0.02553,0.0511,0.0392
90,0.49526800000000004,0.0,0.073,0.055999999999999994,0.02553,0.0511,0.0392
91,0.5375,0.0,0.073,0.055999999999999994,0.02553,0.0511,0.0392
92,0.4985,0.0,0.073,0.055999999999999994,0.02434,0.0511,0.0392
93,0.453668,0.0,0.073,0.055999999999999994,0.02434,0.0511,0.0392
94,0.43976800000000005,0.0,0.073,0.055999999999999994,0.02434,0.0511,0.0392
95,0.449932,0.0,0.073,0.055999999999999994,0.02434,0.0511,0.0392
96,0.46525,0.0,0.073,0.055999999999999994,0.0232,0.0511,0.0392
97,0.44228199999999995,0.0,0.073,0.055999999999999994,0.0232,0.0511,0.0392
98,0.445533,0.0,0.073,0.055999999999999994,0.0232,0.0511,0.0392
99,0.361333,0.0,0.073,0.055999999999999994,0.0232,0.0511,0.0392
100,0.275432,0.0,0.073,0.055999999999999994,0.02192,0.0511,0.0392
101,0.248283,0.0,0.073,0.055999999999999994,0.02192,0.0511,0.0392
102,0.1487,0.0,0.073,0.055999999999999994,0.02192,0.0511,0.0392
103,0.1617,0.0,0.073,0.055999999999999994,0.02192,0.0511,0.0392
104,0.17045,0.0,0.073,0.055999999999999994,0.02174,0.0511,0.0392
105,0.19205,0.0,0.073,0.055999999999999994,0.02174,0.0511,0.0392
106,0.138018,0.0,0.073,0.055999999999999994,0.02174,0.0511,0.0392
107,0.22143200000000002,0.0,0.073,0.055999999999999994,0.02174,0.0511,0.0392
108,0.1983,0.0,0.073,0.055999999999999994,0.021759999999999998,0.0511,0.0392
109,0.195168,0.0,0.073,0.055999999999999994,0.021759999999999998,0.0511,0.0392
110,0.180668,0.0,0.073,0.055999999999999994,0.021759999999999998,0.0511,0.0392
111,0.21758200000000003,0.0,0.073,0.055999999999999994,0.021759999999999998,0.0511,0.0392
112,0.22413200000000003,0.0,0.073,0.055999999999999994,0.023209999999999998,0.0511,0.0392
113,0.14135,0.0,0.073,0.055999999999999994,0.023209999999999998,0.0511,0.0392
114,0.169817,0.0,0.073,0.055999999999999994,0.023209999999999998,0.0511,0.0392
115,0.30495,0.0,0.073,0.055999999999999994,0.023209999999999998,0.0511,0.0392
116,0.312933,0.0,0.073,0.055999999999999994,0.02563,0.0511,0.0392
117,0.31545,0.0,0.073,0.055999999999999994,0.02563,0.0511,0.0392
118,0.285,0.0,0.073,0.055999999999999994,0.02563,0.0511,0.0392
119,0.294033,0.0,0.073,0.055999999999999994,0.02563,0.0511,0.0392
120,0.267633,0.0,0.073,0.055999999999999994,0.03926,0.0511,0.0392
121,0.312218,0.0,0.073,0.055999999999999994,0.03926,0.0511,0.0392
122,0.330518,0.0,0.073,0.055999999999999994,0.03926,0.0511,0.0392
123,0.325133,0.0,0.073,0.055999999999999994,0.03926,0.0511,0.0392
124,0.25505,0.0,0.073,0.055999999999999994,0.03345,0.0511,0.0392
125,0.3196,0.0,0.073,0.055999999999999994,0.03345,0.0511,0.0392
126,0.335532,0.0,0.073,0.055999999999999994,0.03345,0.0511,0.0392
127,1.463833,0.0,0.073,0.055999999999999994,0.03345,0.0511,0.0392
128,1.2588,0.01288,0.073,0.055999999999999994,0.02976,0.0511,0.0392
129,0.881717,0.012691,0.073,0.055999999999999994,0.02976,0.0511,0.0392
130,0.30035,0.050364,0.073,0.055999999999999994,0.02976,0.0511,0.0392
131,0.28335,0.049901999999999995,0.073,0.055999999999999994,0.02976,0.0511,0.0392
132,0.21178200000000003,0.022307,0.073,0.055999999999999994,0.02922,0.0511,0.0392
133,0.151618,0.022239,0.073,0.055999999999999994,0.02922,0.0511,0.0392
134,0.16586800000000002,0.07871399999999999,0.073,0.055999999999999994,0.02922,0.0511,0.0392
135,0.17425,0.07846399999999999,0.073,0.055999999999999994,0.02922,0.0511,0.0392
136,0.147668,0.165298,0.073,0.055999999999999994,0.02968,0.0511,0.0392
137,0.12395,0.164772,0.073,0.055999999999999994,0.02968,0.0511,0.0392
138,0.147418,0.155145,0.073,0.055999999999999994,0.02968,0.0511,0.0392
139,0.17800000000000002,0.154862,0.073,0.055999999999999994,0.02968,0.0511,0.0392
140,0.17075,0.12388699999999998,0.073,0.055999999999999994,0.02692,0.0511,0.0392
141,0.1746,0.12378,0.073,0.055999999999999994,0.02692,0.0511,0.0392
142,0.27155,0.068973,0.073,0.055999999999999994,0.02692,0.0511,0.0392
143,0.27295,0.068957,0.073,0.055999999999999994,0.02692,0.0511,0.0392
144,0.185933,0.191244,0.073,0.055999999999999994,0.02597,0.0511,0.0392
145,0.1436,0.191274,0.073,0.055999999999999994,0.02597,0.0511,0.0392
146,0.129868,0.234368,0.073,0.055999999999999994,0.02597,0.0511,0.0392
147,0.133,0.234593,0.073,0.055999999999999994,0.02597,0.0511,0.0392
148,0.160183,0.191458,0.073,0.055999999999999994,0.02528,0.0511,0.0392
149,0.14016800000000001,0.19177,0.073,0.055999999999999994,0.02528,0.0511,0.0392
150,0.13215,0.053295,0.073,0.055999999999999994,0.02528,0.0511,0.0392
151,0.1131,0.053355999999999994,0.073,0.055999999999999994,0.02528,0.0511,0.0392
152,0.197218,0.1683,0.073,0.055999999999999994,0.02465,0.0511,0.0392
153,0.287168,0.169009,0.073,0.055999999999999994,0.02465,0.0511,0.0392
154,0.285233,0.165928,0.073,0.055999999999999994,0.02465,0.0511,0.0392
155,0.262468,0.167127,0.073,0.055999999999999994,0.02465,0.0511,0.0392
156,0.2947,0.230855,0.073,0.055999999999999994,0.02433,0.0511,0.0392
157,0.32175,0.249863,0.073,0.055999999999999994,0.02433,0.0511,0.0392
158,0.303518,0.16463699999999998,0.073,0.055999999999999994,0.02433,0.0511,0.0392
159,0.750668,0.187673,0.073,0.055999999999999994,0.02433,0.0511,0.0392
160,0.9795,0.069622,0.073,0.055999999999999994,0.02461,0.0511,0.0392
161,0.949033,0.07373500000000001,0.073,0.055999999999999994,0.02461,0.0511,0.0392
162,0.92715,0.063761,0.073,0.055999999999999994,0.02461,0.0511,0.0392
163,0.941733,0.227421,0.073,0.055999999999999994,0.02461,0.0511,0.0392
164,0.91845,0.017466,0.073,0.055999999999999994,0.03614,0.0511,0.0392
165,0.458818,0.017466,0.073,0.055999999999999994,0.03614,0.0511,0.0392
166,0.295383,0.0006490000000000001,0.073,0.055999999999999994,0.03614,0.0511,0.0392
167,0.070618,0.0006490000000000001,0.073,0.055999999999999994,0.03614,0.0511,0.0392
168,0.22031799999999999,0.0,0.073,0.055999999999999994,0.038489999999999996,0.0511,0.0392
169,0.17366800000000002,0.0,0.073,0.055999999999999994,0.038489999999999996,0.0511,0.0392
170,0.2021,0.0,0.073,0.055999999999999994,0.038489999999999996,0.0511,0.0392
171,0.154333,0.0,0.073,0.055999999999999994,0.038489999999999996,0.0511,0.0392
172,0.2172,0.0,0.073,0.055999999999999994,0.02988,0.0511,0.0392
173,0.23178200000000002,0.0,0.073,0.055999999999999994,0.02988,0.0511,0.0392
174,0.30915,0.0,0.073,0.055999999999999994,0.02988,0.0511,0.0392
175,0.269382,0.0,0.073,0.055999999999999994,0.02988,0.0511,0.0392
176,0.3609,0.0,0.073,0.055999999999999994,0.02858,0.0511,0.0392
177,0.425968,0.0,0.073,0.055999999999999994,0.02858,0.0511,0.0392
178,0.339683,0.0,0.073,0.055999999999999994,0.02858,0.0511,0.0392
179,0.341933,0.0,0.073,0.055999999999999994,0.02858,0.0511,0.0392
180,0.350333,0.0,0.073,0.055999999999999994,0.02667,0.0511,0.0392
181,0.36546799999999996,0.0,0.073,0.055999999999999994,0.02667,0.0511,0.0392
182,0.4308,0.0,0.073,0.055999999999999994,0.02667,0.0511,0.0392
183,0.4096,0.0,0.073,0.055999999999999994,0.02667,0.0511,0.0392
184,0.418483,0.0,0.073,0.055999999999999994,0.02541,0.0511,0.0392
185,0.391982,0.0,0.073,0.055999999999999994,0.02541,0.0511,0.0392
186,0.37438299999999997,0.0,0.073,0.055999999999999994,0.02541,0.0511,0.0392
187,0.374218,0.0,0.073,0.055999999999999994,0.02541,0.0511,0.0392
188,0.388882,0.0,0.073,0.055999999999999994,0.024069999999999998,0.0511,0.0392
189,0.339368,0.0,0.073,0.055999999999999994,0.024069999999999998,0.0511,0.0392
190,0.364318,0.0,0.073,0.055999999999999994,0.024069999999999998,0.0511,0.0392
191,0.354233,0.0,0.073,0.055999999999999994,0.024069999999999998,0.0511,0.0392
192,0.35975,0.0,0.073,0.055999999999999994,0.02341,0.0511,0.0392
193,0.2787,0.0,0.073,0.055999999999999994,0.02341,0.0511,0.0392
194,0.261832,0.0,0.073,0.055999999999999994,0.02341,0.0511,0.0392
195,0.242218,0.0,0.073,0.055999999999999994,0.02341,0.0511,0.0392
196,0.2972,0.0,0.073,0.055999999999999994,0.02102,0.0511,0.0392
197,0.3177,0.0,0.073,0.055999999999999994,0.02102,0.0511,0.0392
198,0.2968,0.0,0.073,0.055999999999999994,0.02102,0.0511,0.0392
199,0.254332,0.0,0.073,0.055999999999999994,0.02102,0.0511,0.0392
200,0.185583,0.0,0.073,0.055999999999999994,0.02047,0.0511,0.0392
201,0.197668,0.0,0.073,0.055999999999999994,0.02047,0.0511,0.0392
202,0.18118299999999998,0.0,0.073,0.055999999999999994,0.02047,0.0511,0.0392
203,0.20375,0.0,0.073,0.055999999999999994,0.02047,0.0511,0.0392
204,0.199968,0.0,0.073,0.055999999999999994,0.02044,0.0511,0.0392
205,0.17365,0.0,0.073,0.055999999999999994,0.02044,0.0511,0.0392
206,0.1739,0.0,0.073,0.055999999999999994,0.02044,0.0511,0.0392
207,0.16811800000000002,0.0,0.073,0.055999999999999994,0.02044,0.0511,0.0392
208,0.160883,0.0,0.073,0.055999999999999994,0.02089,0.0511,0.0392
209,0.169418,0.0,0.073,0.055999999999999994,0.02089,0.0511,0.0392
210,0.180668,0.0,0.073,0.055999999999999994,0.02089,0.0511,0.0392
211,0.242168,0.0,0.073,0.055999999999999994,0.02089,0.0511,0.0392
212,0.225032,0.0,0.073,0.055999999999999994,0.02281,0.0511,0.0392
213,0.18981800000000001,0.0,0.073,0.055999999999999994,0.02281,0.0511,0.0392
214,0.21515,0.0,0.073,0.055999999999999994,0.02281,0.0511,0.0392
215,0.21003200000000002,0.0,0.073,0.055999999999999994,0.02281,0.0511,0.0392
216,0.1623,0.0,0.073,0.055999999999999994,0.024390000000000002,0.0511,0.0392
217,0.1896,0.0,0.073,0.055999999999999994,0.024390000000000002,0.0511,0.0392
218,0.37315,0.0,0.073,0.055999999999999994,0.024390000000000002,0.0511,0.0392
219,0.34299999999999997,0.0,0.073,0.055999999999999994,0.024390000000000002,0.0511,0.0392
220,0.359132,0.0,0.073,0.055999999999999994,0.02514,0.0511,0.0392
221,0.3124,0.0,0.073,0.055999999999999994,0.02514,0.0511,0.0392
222,0.31046799999999997,0.0,0.073,0.055999999999999994,0.02514,0.0511,0.0392
223,0.297018,0.0,0.073,0.055999999999999994,0.02514,0.0511,0.0392
224,0.3069,0.007795999999999999,0.073,0.055999999999999994,0.027010000000000003,0.0511,0.0392
225,0.2897,0.007701,0.073,0.055999999999999994,0.027010000000000003,0.0511,0.0392
226,0.312633,0.035497,0.073,0.055999999999999994,0.027010000000000003,0.0511,0.0392
227,0.333432,0.035225,0.073,0.055999999999999994,0.027010000000000003,0.0511,0.0392
228,0.19936800000000002,0.384173,0.073,0.055999999999999994,0.02622,0.0511,0.0392
229,0.193768,0.357716,0.073,0.055999999999999994,0.02622,0.0511,0.0392
230,0.18423299999999998,0.558487,0.073,0.055999999999999994,0.02622,0.0511,0.0392
231,0.21631799999999998,0.530592,0.073,0.055999999999999994,0.02622,0.0511,0.0392
232,0.21251799999999998,0.712769,0.073,0.055999999999999994,0.02617,0.0511,0.0392
233,0.20555,0.6873020000000001,0.073,0.055999999999999994,0.02617,0.0511,0.0392
234,0.181667,0.41023999999999994,0.073,0.055999999999999994,0.02617,0.0511,0.0392
235,0.222732,0.40293,0.073,0.055999999999999994,0.02617,0.0511,0.0392
236,0.21003200000000002,0.6455380000000001,0.073,0.055999999999999994,0.02485,0.0511,0.0392
237,0.23721799999999998,0.637208,0.073,0.055999999999999994,0.02485,0.0511,0.0392
238,0.24906799999999998,1.037292,0.073,0.055999999999999994,0.02485,0.0511,0.0392
239,0.23485,1.030806,0.073,0.055999999999999994,0.02485,0.0511,0.0392
240,0.22311799999999998,1.0893680000000001,0.073,0.055999999999999994,0.02368,0.0511,0.0392
241,0.24773299999999998,1.089987,0.073,0.055999999999999994,0.02368,0.0511,0.0392
242,0.2266,1.107885,0.073,0.055999999999999994,0.02368,0.0511,0.0392
243,0.24305,1.111108,0.073,0.055999999999999994,0.02368,0.0511,0.0392
244,0.211218,1.1060860000000001,0.073,0.055999999999999994,0.02203,0.0511,0.0392
245,0.23833200000000002,1.112259,0.073,0.055999999999999994,0.02203,0.0511,0.0392
246,0.251083,1.084408,0.073,0.055999999999999994,0.02203,0.0511,0.0392
247,0.285132,1.0941450000000001,0.073,0.055999999999999994,0.02203,0.0511,0.0392
248,0.350283,1.04295,0.073,0.055999999999999994,0.021269999999999997,0.0511,0.0392
249,0.8468,1.057292,0.073,0.055999999999999994,0.021269999999999997,0.0511,0.0392
250,0.406118,0.9846299999999999,0.073,0.055999999999999994,0.021269999999999997,0.0511,0.0392
251,0.308383,0.606614,0.073,0.055999999999999994,0.021269999999999997,0.0511,0.0392
252,0.24175,0.529347,0.073,0.055999999999999994,0.020319999999999998,0.0511,0.0392
253,0.26315,0.529347,0.073,0.055999999999999994,0.020319999999999998,0.0511,0.0392
254,0.23783200000000002,0.437291,0.073,0.055999999999999994,0.020319999999999998,0.0511,0.0392
255,0.258583,0.437291,0.073,0.055999999999999994,0.020319999999999998,0.0511,0.0392
256,0.22591799999999998,0.330773,0.073,0.055999999999999994,0.02027,0.0511,0.0392
257,0.24256799999999998,0.330773,0.073,0.055999999999999994,0.02027,0.0511,0.0392
258,0.326283,0.216759,0.073,0.055999999999999994,0.02027,0.0511,0.0392
259,0.340518,0.216759,0.073,0.055999999999999994,0.02027,0.0511,0.0392
260,0.388683,0.102009,0.073,0.055999999999999994,0.02507,0.0511,0.0392
261,0.32175,0.102009,0.073,0.055999999999999994,0.02507,0.0511,0.0392
262,0.28786799999999996,0.01025,0.073,0.055999999999999994,0.02507,0.0511,0.0392
263,0.283532,0.01025,0.073,0.055999999999999994,0.02507,0.0511,0.0392
264,0.331818,0.0,0.073,0.055999999999999994,0.02509,0.0511,0.0392
265,0.3163,0.0,0.073,0.055999999999999994,0.02509,0.0511,0.0392
266,0.309068,0.0,0.073,0.055999999999999994,0.02509,0.0511,0.0392
267,0.248518,0.0,0.073,0.055999999999999994,0.02509,0.0511,0.0392
268,0.262268,0.0,0.073,0.055999999999999994,0.02468,0.0511,0.0392
269,0.24736799999999998,0.0,0.073,0.055999999999999994,0.02468,0.0511,0.0392
270,0.17163299999999998,0.0,0.073,0.055999999999999994,0.02468,0.0511,0.0392
271,0.1796,0.0,0.073,0.055999999999999994,0.02468,0.0511,0.0392
272,0.209733,0.0,0.073,0.055999999999999994,0.02446,0.0511,0.0392
273,0.21155,0.0,0.073,0.055999999999999994,0.02446,0.0511,0.0392
274,0.303182,0.0,0.073,0.055999999999999994,0.02446,0.0511,0.0392
275,0.278683,0.0,0.073,0.055999999999999994,0.02446,0.0511,0.0392
276,0.259668,0.0,0.073,0.055999999999999994,0.02402,0.0511,0.0392
277,0.2758,0.0,0.073,0.055999999999999994,0.02402,0.0511,0.0392
278,0.26115,0.0,0.073,0.055999999999999994,0.02402,0.0511,0.0392
279,0.2741,0.0,0.073,0.055999999999999994,0.02402,0.0511,0.0392
280,0.269318,0.0,0.073,0.055999999999999994,0.02231,0.0511,0.0392
281,0.23033299999999998,0.0,0.073,0.055999999999999994,0.02231,0.0511,0.0392
282,0.26051799999999997,0.0,0.073,0.055999999999999994,0.02231,0.0511,0.0392
283,0.25415,0.0,0.073,0.055999999999999994,0.02231,0.0511,0.0392
284,0.30125,0.0,0.073,0.055999999999999994,0.02103,0.0511,0.0392
285,0.23326799999999998,0.0,0.073,0.055999999999999994,0.02103,0.0511,0.0392
286,0.29273299999999997,0.0,0.073,0.055999999999999994,0.02103,0.0511,0.0392
287,0.282733,0.0,0.073,0.055999999999999994,0.02103,0.0511,0.0392
288,0.249018,0.0,0.073,0.055999999999999994,0.02001,0.0511,0.0392
289,0.283468,0.0,0.073,0.055999999999999994,0.02001,0.0511,0.0392
290,0.309782,0.0,0.073,0.055999999999999994,0.02001,0.0511,0.0392
291,0.32666799999999996,0.0,0.073,0.055999999999999994,0.02001,0.0511,0.0392
292,0.3052,0.0,0.073,0.055999999999999994,0.019,0.0511,0.0392
293,0.27161799999999997,0.0,0.073,0.055999999999999994,0.019,0.0511,0.0392
294,0.328218,0.0,0.073,0.055999999999999994,0.019,0.0511,0.0392
295,0.2717,0.0,0.073,0.055999999999999994,0.019,0.0511,0.0392
296,0.254633,0.0,0.073,0.055999999999999994,0.018019999999999998,0.0511,0.0392
297,0.255282,0.0,0.073,0.055999999999999994,0.018019999999999998,0.0511,0.0392
298,0.302668,0.0,0.073,0.055999999999999994,0.018019999999999998,0.0511,0.0392
299,0.21275,0.0,0.073,0.055999999999999994,0.018019999999999998,0.0511,0.0392
300,0.14291800000000002,0.0,0.073,0.055999999999999994,0.01674,0.0511,0.0392
301,0.15601800000000002,0.0,0.073,0.055999999999999994,0.01674,0.0511,0.0392
302,0.21993200000000002,0.0,0.073,0.055999999999999994,0.01674,0.0511,0.0392
303,0.18215,0.0,0.073,0.055999999999999994,0.01674,0.0511,0.0392
304,0.159118,0.0,0.073,0.055999999999999994,0.01924,0.0511,0.0392
305,0.17625,0.0,0.073,0.055999999999999994,0.01924,0.0511,0.0392
306,0.19986800000000002,0.0,0.073,0.055999999999999994,0.01924,0.0511,0.0392
307,0.191518,0.0,0.073,0.055999999999999994,0.01924,0.0511,0.0392
308,0.113568,0.0,0.073,0.055999999999999994,0.02097,0.0511,0.0392
309,0.1387,0.0,0.073,0.055999999999999994,0.02097,0.0511,0.0392
310,0.1433,0.0,0.073,0.055999999999999994,0.02097,0.0511,0.0392
311,0.142818,0.0,0.073,0.055999999999999994,0.02097,0.0511,0.0392
312,0.12243299999999999,0.0,0.073,0.055999999999999994,0.022680000000000002,0.0511,0.0392
313,0.1354,0.0,0.073,0.055999999999999994,0.022680000000000002,0.0511,0.0392
314,0.141118,0.0,0.073,0.055999999999999994,0.022680000000000002,0.0511,0.0392
315,0.133933,0.0,0.073,0.055999999999999994,0.022680000000000002,0.0511,0.0392
316,0.146483,0.0,0.073,0.055999999999999994,0.023569999999999997,0.0511,0.0392
317,0.14538299999999998,0.0,0.073,0.055999999999999994,0.023569999999999997,0.0511,0.0392
318,0.25915,0.0,0.073,0.055999999999999994,0.023569999999999997,0.0511,0.0392
319,0.39399999999999996,0.0,0.073,0.055999999999999994,0.023569999999999997,0.0511,0.0392
320,0.42611800000000005,0.068664,0.073,0.055999999999999994,0.025,0.0511,0.0392
321,0.389083,0.066747,0.073,0.055999999999999994,0.025,0.0511,0.0392
322,0.4421,0.208628,0.073,0.055999999999999994,0.025,0.0511,0.0392
323,0.429133,0.19055899999999998,0.073,0.055999999999999994,0.025,0.0511,0.0392
324,0.27776799999999996,0.393677,0.073,0.055999999999999994,0.025769999999999998,0.0511,0.0392
325,0.358883,0.36645,0.073,0.055999999999999994,0.025769999999999998,0.0511,0.0392
326,0.429018,0.5713010000000001,0.073,0.055999999999999994,0.025769999999999998,0.0511,0.0392
327,0.539818,0.54276,0.073,0.055999999999999994,0.025769999999999998,0.0511,0.0392
328,0.2812,0.731992,0.073,0.055999999999999994,0.02556,0.0511,0.0392
329,0.288168,0.705812,0.073,0.055999999999999994,0.02556,0.0511,0.0392
330,0.21956799999999999,0.8712639999999999,0.073,0.055999999999999994,0.02556,0.0511,0.0392
331,0.10488299999999999,0.850001,0.073,0.055999999999999994,0.02556,0.0511,0.0392
332,0.10398299999999999,0.985028,0.073,0.055999999999999994,0.02512,0.0511,0.0392
333,0.1113,0.9703879999999999,0.073,0.055999999999999994,0.02512,0.0511,0.0392
334,0.099468,1.0748959999999999,0.073,0.055999999999999994,0.02512,0.0511,0.0392
